documento_id,documento_textual_id,proposicao,proposicao_id,tipo_documento,unidade_autora,data_documento,BRB,Master,Vorcaro,ementa_proposicao,autores_proposicao,sha256_corpo,endpoint_fonte,evidencia_local,trecho
291828,288190,REQ 1934/2025,151763,Requerimento,GAB DEP PAULA BELMONTE,2025-03-31T11:06:20,1,1,0,Requer o CONVITE do Presidente do Banco de Brasília - BRB para comparecer à Câmara Legislativa do Distrito Federal para explicar e debater a compra de parte das ações do Banco Master.  ,Deputada Paula Belmonte,4a414014ece92d6301671a5b4f645abb36506f663764f4794252c73127ee83a9,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/151763/documento/ativas,data/raw/documento-ativas/d11847a502435be1.json,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Gabinete da Deputada Paula Belmonte - Gab 22 Requerimento Nº, DE 2025 (Autoria: Deputada PAULA BELMONTE) Requer o CONVITE do Presidente do Banco de Brasília - BRB para comparecer à Câmara Legislativa do Distrito Federal para explicar e debater a compra de parte das ações do Banco Master. Excelentíssimo Senhor Presidente da Câmara Legislativa do Distrito Federal: Em conformidade com o art. 142, II c/c art. 255, I e §1º"
291871,288379,REQ 1937/2025,151772,Requerimento,GAB DEP RICARDO VALE,2025-03-31T17:09:42,1,1,0,"Requer a convocação do presidente do Banco de Brasília S.A (BRB), senhor Paulo Henrique Rodrigues Costa",Deputado Ricardo Vale; Deputado Chico Vigilante; Deputado Gabriel Magno,b1448260db32463b4700cc67364b06409452db9e89936fb5fb63a0e05e4e77de,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/151772/documento/ativas,data/raw/documento-ativas/222ba65d5b21dcd2.json,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Gabinete do Deputado Ricardo Vale - Gab 13 Requerimento Nº, DE 2025 (Autoria: Deputados Ricardo Vale, Chico Vigilante e Gabriel Magno) Requer a convocação do Presidente do Banco de Brasília S.A (BRB), senhor Paulo Henrique Rodrigues Costa para prestar informações a esta Casa. Excelentíssimo Senhor Presidente da Câmara Legislativa do Distrito Federal: Requeremos, nos termos do art. 60, XIV da Lei Orgânica do Distrito Federal e art. 255, I, do Regimento In"
291968,288588,REQ 1938/2025,151794,Requerimento,GAB DEP GABRIEL MAGNO,2025-04-01T15:24:34,1,1,0,Requer ao Banco de Brasília o encaminhamento de informações sobre os atos e fatos relacionados ao Fato Relevante da Operação junto ao Banco Master.,Deputado Gabriel Magno,420caca34809daf40c63eaa0401f3caf954891782443a454661b41d1ce0fb181,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/151794/documento/ativas,data/raw/documento-ativas/41cd5ffa5405c51e.json,"março de 2025 (doc. 01) da operação junto ao Banco Master. JUSTIFICAÇÃO Com vistas a fomentar o pleno e adequado exercício do controle externo, requer-se cópia integral de todos os atos e fatos relacionados ao Fato Relevante da aquisição do Banco Master pelo BRB, não se limitando a, mas principalmente: a) pareceres jurídicos internos e externos; b) documentos que comprovem o atendimento do art. 159 da Lei Orgânica do Distrito Federal; c) atas do Conselho de Administração que aprovaram a operação; d) plano de negóci"
292532,290951,REQ 1965/2025,151905,Requerimento,GAB DEP FÁBIO FÉLIX,2025-04-07T17:58:49,1,1,1,Requer ao Presidente do BRB S.A. informações a respeito da aquisição do Banco Master,Deputado Fábio Felix,fbde74cab24a31aa6e2875f194f41c7a2fdbce10a41b40a3b3e2384e674fa0b5,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/151905/documento/ativas,data/raw/documento-ativas/19417b81d021dc96.json,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Gabinete do Deputado Fábio Félix - Gab 24 Requerimento Nº, DE 2025 (Autoria: Deputado Fábio Felix) Requer ao Presidente do BRB informações a respeito da aquisição do Banco Master. Excelentíssimo Senhor Presidente da Câmara Legislativa do Distrito Federal Requeiro, nos termos do art. 41 do RICLDF, seja encaminhado ao Presidente do BRB S.A., o presente requerimento de informações, a re"
295083,296668,REQ 2000/2025,152369,Requerimento,GAB DEP PAULA BELMONTE,2025-05-06T13:33:10,1,1,0,Requer informações ao Presidente do Banco de Brasília sobre a aquisição do Banco Master. ,Deputada Paula Belmonte,d0eeb08d584fa1a8b9b864135cb3672cc2e0276eb6f9276d1d0ef4597681a148,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/152369/documento/ativas,data/raw/documento-ativas/57099ca6bf1ac186.json,"o de Brasília sobre a aquisição do Banco Master. Excelentíssimo Senhor Presidente da Câmara Legislativa do Distrito Federal: Requeiro, nos termos do art. 41 do RICLDF, encaminhamento do presente requerimento de informações ao Presidente do Bando de Brasília - BRB S.A, para esclarecimento da operação de aquisição de participação no Banco Master e demais atos correlatos de gestão estratégica, quanto aos seguintes pontos: 1. Participação societária e controle acionário Como o BRB justifica o investimento de R$ 2 bilhõ"
295110,296728,REQ 2001/2025,152374,Requerimento,GAB DEP PAULA BELMONTE,2025-05-06T14:44:01,1,1,0,Requer informações ao Presidente do Banco de Brasília sobre a aquisição do Banco Master. ,Deputada Paula Belmonte,c6bcb4ef1ad92a47a094022f25625ba508b2e15e724508f39cf2fe2b973ebfec,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/152374/documento/ativas,data/raw/documento-ativas/3a4035e2da770c29.json,"o de Brasília sobre a aquisição do Banco Master. Excelentíssimo Senhor Presidente da Câmara Legislativa do Distrito Federal: Requeiro, nos termos do art. 41 do RICLDF, encaminhamento do presente requerimento de informações ao Presidente do Banco de Brasília - BRB S.A, para esclarecimento da operação de aquisição de participação no Banco Master e demais atos correlatos de gestão estratégica, quanto aos seguintes pontos: 1. Participação societária e controle acionário Como o BRB justifica o investimento de R$ 2 bilhõ"
295826,299668,REQ 2028/2025,152481,Requerimento,GAB DEP PAULA BELMONTE,2025-05-12T15:19:34,1,1,0,Requer informações ao Banco de Brasília (BRB S.A.) acerca das políticas de desenvolvimento implementadas nos últimos cinco anos no âmbito do Distrito Federal.,Deputada Paula Belmonte,ad87d71ec92d32bd025e47ff57b1c2ade0a5462260f5de374a24f5f922fe8cef,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/152481/documento/ativas,data/raw/documento-ativas/5c8259fe0de8c560.json,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Gabinete da Deputada Paula Belmonte - Gab 22 Requerimento Nº, DE 2025 (Da Senhora Deputada PAULA BELMONTE) Requer informações ao Banco de Brasília (BRB S.A) acerca das políticas de desenvolvimento econômico e social implementadas nos últimos cinco anos no âmbito do Distrito Federal. Excelentíssimo Senhor Presidente da Câmara Legislativa do Distrito Federal: Requer, nos termos do art. 42, do Regimento Interno"
306139,316922,REQ 2189/2025,153759,Requerimento,GAB DEP PAULA BELMONTE,2025-08-13T20:48:20,1,1,0,Requer a CONVOCAÇÃO do Presidente do Banco de Brasília - BRB para comparecer à Câmara Legislativa do Distrito Federal para explicar e debater a compra de parte das ações do Banco Master após a decisão proferida em 13 de agosto de 2025 pela 7ª Turma Cível do Tribunal de Justiça do Distrito Federal e ,Deputada Paula Belmonte,67a18c03ff5469ee1606a241c9ef3cd2e807f97f94f98d3fa440785f93fb985b,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/153759/documento/ativas,data/raw/documento-ativas/e6407035ccfbfc32.json,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Gabinete da Deputada Paula Belmonte - Gab 22 Requerimento Nº, DE 2025 (Autoria: Deputada PAULA BELMONTE) Requer a CONVOCAÇÃO do Presidente do Banco de Brasília - BRB para comparecer à Câmara Legislativa do Distrito Federal para explicar e debater a compra de parte das ações do Banco Master após a decisão proferida em 13 de agosto de 2025 pela 7ª Turma Cível do Tribunal de Justiça do Distrito Federal e Territórios. Excelen"
306332,317330,PL 1882/2025,153779,Emenda,GAB DEP RICARDO VALE,2025-08-18T09:46:10,1,1,0,"Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do setor financeiro, inclusive no ramo de tecnologia da informação (TI) e empresas com objetos sociais relacionados às ativid",Poder Executivo,82dcc1da5bd34f35c65626158ff5238a0fbe1da7166f6f860fc0b6cbe443c407,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/153779/documento/ativas,data/raw/documento-ativas/a91cdb16a2fb033b.json,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Gabinete do Deputado Ricardo Vale - Gab 13 emenda SUbSTITUTIVA (Autoria: Bancada do Partido dos Trabalhadores) Emenda ao Projeto de Lei nº 1882/2025, que “Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do setor financeiro, inclusive no ramo de tecnologia da informação (TI) e empresas com objetos soci"
306465,318020,PL 1882/2025,153779,Emenda,BPPSOL-PSB,2025-08-18T18:05:14,1,0,0,"Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do setor financeiro, inclusive no ramo de tecnologia da informação (TI) e empresas com objetos sociais relacionados às ativid",Poder Executivo,7faa6f4842407e899104be2746af99ba7adffa46bcd9ed283c21442e30be27e1,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/153779/documento/ativas,data/raw/documento-ativas/a91cdb16a2fb033b.json,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Bloco Parlamentar PSOL-PSB emenda ADITIVA (Autoria: Bloco Parlamentar PSOL-PSB e outros) Emenda ao Projeto de Lei nº 1882/2025, que “Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do setor financeiro, inclusive no ramo de tecnologia da informação (TI) e empresas com objetos soci"
306467,317620,PL 1882/2025,153779,Emenda,BPPSOL-PSB,2025-08-18T18:09:42,1,1,0,"Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do setor financeiro, inclusive no ramo de tecnologia da informação (TI) e empresas com objetos sociais relacionados às ativid",Poder Executivo,3cf7dcbe5e97c67d16570c47eba7f25c0f4c33cda299ebac1115b86d032799f3,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/153779/documento/ativas,data/raw/documento-ativas/a91cdb16a2fb033b.json,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Bloco Parlamentar PSOL-PSB emenda ADITIVA (Bloco PSOL-PSB) Emenda ao Projeto de Lei nº 1882/2025, que “Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do setor financeiro, inclusive no ramo de tecnologia da informação (TI) e empresas com objetos soci"
306568,317882,REQ 2199/2025,153841,Requerimento,GAB DEP GABRIEL MAGNO,2025-08-19T12:48:52,1,1,0,"Requer a Tramitação do Projeto de Lei 1.182/2025, que “Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do setor financeiro, inclusive no ramo de tecnologia da informação (TI",Deputado Gabriel Magno,e558b070c4a85e05922ee2d67b80abfc10b8d995d617a3a0a066e10acc392c67,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/153841/documento/ativas,data/raw/documento-ativas/e908a310657eedfc.json,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Gabinete do Deputado Gabriel Magno - Gab 16 Requerimento Nº, DE 2025 (Autoria: Deputado Gabriel Magno) Requer a Tramitação do Projeto de Lei 1.182/2025, que “Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do setor financeiro, inclusive no ramo de tecnologia da informação (TI) e empresas com objetos soci"
306583,317944,PL 1882/2025,153779,Emenda,GAB DEP HERMETO,2025-08-19T14:43:50,1,1,0,"Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do setor financeiro, inclusive no ramo de tecnologia da informação (TI) e empresas com objetos sociais relacionados às ativid",Poder Executivo,c56ada7a526f626b174b8454e10b7f1d11e176e847b5e771fc8313b2d3beceba,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/153779/documento/ativas,data/raw/documento-ativas/a91cdb16a2fb033b.json,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Gabinete do Deputado Hermeto - Gab 11 emenda subemenda (Autoria: Deputado Hermeto) Emenda ao Projeto de Lei nº 1882/2025, que “Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do setor financeiro, inclusive no ramo de tecnologia da informação (TI) e empresas com objetos soci"
306600,317969,PL 1882/2025,153779,Emenda,GAB DEP HERMETO,2025-08-19T15:45:59,1,1,0,"Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do setor financeiro, inclusive no ramo de tecnologia da informação (TI) e empresas com objetos sociais relacionados às ativid",Poder Executivo,9849a14d6e764e7384a7f533a5f4a0cd169ae8be57298ca986b318616fe70275,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/153779/documento/ativas,data/raw/documento-ativas/a91cdb16a2fb033b.json,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Gabinete do Deputado Hermeto - Gab 11 emenda SUBSTITUTIVA (Autoria: Deputado Hermeto) Emenda ao Projeto de Lei nº 1882/2025, que “Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do setor financeiro, inclusive no ramo de tecnologia da informação (TI) e empresas com objetos soci"
306607,317987,REQ 2205/2025,153852,Requerimento,GAB DEP GABRIEL MAGNO,2025-08-19T16:40:04,1,1,0,"Requer ao Banco de Brasília (BRB) informações, dados e relatórios relacionados ao Projeto de Lei n.º 1.882/2025, que “ Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do set",Deputado Gabriel Magno,9b242638bb55fe5fd8b551665ec5ad12903d790e6eca6483e4bbbb60fd5b0380,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/153852/documento/ativas,data/raw/documento-ativas/c01cbd8d0a7d3683.json,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Gabinete do Deputado Gabriel Magno - Gab 16 Requerimento Nº, DE 2025 (Autoria: Deputado Gabriel Magno) Requer ao Banco de Brasília (BRB) informações, dados e relatórios relacionados ao Projeto de Lei n.º 1.882/2025, que “ Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares à"
306609,317991,PL 1882/2025,153779,Emenda,GAB DEP HERMETO,2025-08-19T16:48:05,1,1,0,"Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do setor financeiro, inclusive no ramo de tecnologia da informação (TI) e empresas com objetos sociais relacionados às ativid",Poder Executivo,d3bd20dc6de3b1a3dc04aeeac3de482ae4292919acd8d34b4057c221e5f93061,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/153779/documento/ativas,data/raw/documento-ativas/a91cdb16a2fb033b.json,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Gabinete do Deputado Hermeto - Gab 11 subemenda (Autoria: Deputado Hermeto) Subemenda ao Projeto de Lei nº 1882/2025, que “Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do setor financeiro, inclusive no ramo de tecnologia da informação (TI) e empresas com objetos soci"
306614,318006,PL 1882/2025,153779,Emenda,GAB DEP HERMETO,2025-08-19T17:29:33,1,1,0,"Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do setor financeiro, inclusive no ramo de tecnologia da informação (TI) e empresas com objetos sociais relacionados às ativid",Poder Executivo,f6d77eb33feae21ebb1900a2355122b8ebfc90c38f8e8bcddb25009fd6f4859c,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/153779/documento/ativas,data/raw/documento-ativas/a91cdb16a2fb033b.json,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Gabinete do Deputado Hermeto - Gab 11 emenda substitutivo (Autoria: Deputado Hermeto) Emenda ao Projeto de Lei nº 1882/2025, que “Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do setor financeiro, inclusive no ramo de tecnologia da informação (TI) e empresas com objetos soci"
306619,318023,PL 1882/2025,153779,Emenda,BPPSOL-PSB,2025-08-19T18:41:46,1,0,0,"Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do setor financeiro, inclusive no ramo de tecnologia da informação (TI) e empresas com objetos sociais relacionados às ativid",Poder Executivo,b2747aed6178c41e7336080000452b026114e4878f9e181391000c5657fe9d7f,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/153779/documento/ativas,data/raw/documento-ativas/a91cdb16a2fb033b.json,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Bloco Parlamentar PSOL-PSB emenda ADITIVA (Autoria: Bloco PSOL-PSB e outro) Emenda ao Projeto de Lei nº 1882/2025, que “Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do setor financeiro, inclusive no ramo de tecnologia da informação (TI) e empresas com objetos soci"
306620,318025,PL 1882/2025,153779,Emenda,BPPSOL-PSB,2025-08-19T18:44:03,1,1,0,"Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do setor financeiro, inclusive no ramo de tecnologia da informação (TI) e empresas com objetos sociais relacionados às ativid",Poder Executivo,d77c9bec1ea1302c96eb3ab2ab6fd2f819d9a0848b6862535c846b3402712c22,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/153779/documento/ativas,data/raw/documento-ativas/a91cdb16a2fb033b.json,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Bloco Parlamentar PSOL-PSB emenda ADITIVA (Autoria: Bloco PSOL-PSB e outro) Emenda ao Projeto de Lei nº 1882/2025, que “Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do setor financeiro, inclusive no ramo de tecnologia da informação (TI) e empresas com objetos soci"
306659,318127,PL 1882/2025,153779,Redação Final,CCJ,2025-08-20T09:36:53,0,1,0,"Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do setor financeiro, inclusive no ramo de tecnologia da informação (TI) e empresas com objetos sociais relacionados às ativid",Poder Executivo,e9b269450ab7fa271ada7cd5949f06acb2765e88a1e07a60750f7d190f6ba4b5,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/153779/documento/ativas,data/raw/documento-ativas/a91cdb16a2fb033b.json,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Comissão de Constituição e Justiça PROJETO DE LEI Nº 1.882 DE 2025 REDAÇÃO FINAL Autoriza a aquisição pelo Banco de Brasília S.A. de 49% das ações ordinárias e de 100% das ações preferenciais do capital social do Banco Master S.A. A CÂMARA LEGISLATIVA DO DISTRITO FEDERAL decreta: Art. 1º Fica autorizada a aquisição pelo Banco de Brasília S.A. de 49% das ações ordinárias e de 100% das ações preferenciais do capital social do Banco Master S.A. § 1º Para a aquisição, o Banco de B"
308394,322413,REQ 2250/2025,154164,Requerimento,GAB DEP FÁBIO FÉLIX,2025-09-04T15:57:59,1,1,0,Requer informações ao Banco de Brasília S.A. a respeito de indícios de operações atípicas,Deputado Fábio Felix,debb71e246c9176c8d88e8f285b8efeb3857f8f9bc050d32695f6ade2256d912,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/154164/documento/ativas,data/raw/documento-ativas/cde32c78d57ad96e.json,"iscriminados por espécie/classe de ação (ordinária e preferencial). Cópia das comunicações realizadas à Comissão de Valores Mobiliários (CVM) ou a outros órgãos de fiscalização referentes à entrada, à saída ou à movimentação desses fundos no capital social do BRB, com a devida indicação da espécie/classe de ações envolvidas, bem como a divulgação de eventuais fatos relevantes. Relação dos fundos de investimento que participaram das assembleias de acionistas no período de junho de 2024 a agosto de 2025, com indicaçã"
308628,322478,REQ 2249/2025,154193,Requerimento,GAB DEP FÁBIO FÉLIX,2025-09-05T18:13:37,1,1,0,Requer informações ao BRB S.A. sobre a operação de aquisição do Banco Master,Deputado Fábio Felix,f5bddb26472be9bd9ed66e8cc1da9238f915e57115cec9aa70dc65d808918bc8,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/154193/documento/ativas,data/raw/documento-ativas/9a1731fbe5552076.json,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Gabinete do Deputado Fábio Félix - Gab 24 Requerimento Nº, DE 2025 (Autoria: Deputado Fábio Felix) Requer informações ao BRB S.A. sobre a operação de aquisição do Banco Master. Excelentíssimo Senhor Presidente da Câmara Legislativa do Distrito Federal, Requeiro, nos termos do art. 42 do RICLDF, com base na prerrogativa constitucional de fiscalização parlamentar, sejam requeridas do"
319072,342535,REQ 2510/2025,155481,Requerimento,GAB DEP PAULA BELMONTE,2025-11-18T09:41:54,1,1,0,"Requer-se a CONVOCAÇÃO do Presidente do Banco de Brasília – BRB, Sr. Paulo Henrique, bem como do Diretor Financeiro, Sr. Dario Oswaldo, para que compareçam à Câmara Legislativa do Distrito Federal, a fim de prestarem esclarecimentos acerca das operações realizadas pelo BRB relativas à tentativa de a",Deputada Paula Belmonte,d45295836d0d9ca5342f437ee84aa59d01720fb1fc6185f56825f50f30e042c1,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/155481/documento/ativas,data/raw/documento-ativas/67e3d568bd715515.json,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Gabinete da Deputada Paula Belmonte - Gab 22 Requerimento Nº, DE 2025 (Autoria: Deputada PAULA BELMONTE) Requer-se a CONVOCAÇÃO do Presidente do Banco de Brasília – BRB, Sr. Paulo Henrique, bem como do Diretor Financeiro, Sr. Dario Oswaldo, para que compareçam à Câmara Legislativa do Distrito Federal, a fim de prestarem esclarecimentos acerca das operações realizadas pelo BRB relativas à tentativa de aquisição de participaçã"
319267,342486,REQ 2505/2025,155500,Requerimento,GAB DEP CHICO VIGILANTE,2025-11-18T16:22:40,1,1,0,"Requer a convocação do Senhor Paulo Henrique Costa, presidente afastado do Banco de Brasília - BRB, a esta Câmara Legislativa, para prestar esclarecimentos sobre riscos de crédito e problemas de gestão à frente da presidência  do BRB, relacionados à tentativa de compra do Banco Master, à operação da",Deputado Chico Vigilante,2d90183d770c521a9491964cdc199edc431d69f137f1cdf88240b587920d4ed0,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/155500/documento/ativas,data/raw/documento-ativas/632a52c0bc498996.json,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Gabinete do Deputado Chico Vigilante - Gab 09 Requerimento Nº, DE 2025 (Autoria: Deputado Chico Vigilante) Requer a convocação do Senhor Paulo Henrique Costa, presidente afastado do Banco de Brasília - BRB, a esta Câmara Legislativa, para prestar esclarecimentos sobre riscos de crédito e problemas de gestão à frente da presidência do BRB, relacionados à tentativa de compra do Banco Master, à operação da Polícia Federal e às decisões judiciais e do Banco Central"
319279,342528,REQ 2507/2025,155503,Requerimento,GAB DEP CHICO VIGILANTE,2025-11-18T17:45:36,1,1,0,"Requer a convocação do Senhor Dario Oswaldo Garcia Júnior, diretor afastado do Banco de Brasília - BRB, a esta Câmara Legislativa, para prestar esclarecimentos sobre riscos de crédito e problemas de gestão na direção do BRB, relacionados à tentativa de compra do Banco Master, à operação da Polícia F",Deputado Chico Vigilante,fbe5fdcf242544ff60a093dfa36eb157d870d9517055086a8c7acbb8b5d13277,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/155503/documento/ativas,data/raw/documento-ativas/b2c1effa17ad503d.json,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Gabinete do Deputado Chico Vigilante - Gab 09 Requerimento Nº, DE 2025 (Autoria: Deputado Chico Vigilante) Requer a convocação do Senhor Dario Oswaldo Garcia Júnior, diretor afastado do Banco de Brasília - BRB, a esta Câmara Legislativa, para prestar esclarecimentos sobre riscos de crédito e problemas de gestão na direção do BRB, relacionados à tentativa de compra do Banco Master, à operação da Polícia Federal e às decisões judiciais e do Banco Central do Brasil qu"
319282,342709,REQ 2511/2025,155506,Requerimento,GAB DEP CHICO VIGILANTE,2025-11-18T19:37:31,1,1,0,"Requer informações à presidente em exercício do Banco de Brasília - BRB sobre a real situação do banco em vista das gravíssimas denúncias de fraudes, gestão temerária e riscos associados aos investimentos feitos pelo BRB no recém liquidado Banco Master.",Deputado Chico Vigilante,c63a8ec2ecbb164487b32c4518f341c6f173cd1f19c43b462439bd3decb313ff,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/155506/documento/ativas,data/raw/documento-ativas/51e902a8d36cc0a2.json,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Gabinete do Deputado Chico Vigilante - Gab 09 Requerimento Nº, DE 2025 (Autoria: Deputado Chico Vigilante) Requer informações à presidente em exercício do Banco de Brasília - BRB, Cristiane Maria Lima Bukowitz, sobre a real situação do banco, em vista das gravíssimas denúncias de fraudes, gestão temerária e riscos associados aos investimentos feitos pelo BRB no recém-liquidado Banco Master. Excelentíssimo Senhor Presidente da Câmara L"
319315,342616,REQ 2505/2025,155500,Requerimento,GAB DEP CHICO VIGILANTE,2025-11-19T10:31:51,1,1,0,"Requer a convocação do Senhor Paulo Henrique Costa, presidente afastado do Banco de Brasília - BRB, a esta Câmara Legislativa, para prestar esclarecimentos sobre riscos de crédito e problemas de gestão à frente da presidência  do BRB, relacionados à tentativa de compra do Banco Master, à operação da",Deputado Chico Vigilante,b08fbbd8b9ca87f6e438b41db4c58b8e2cef9b11940a09786168c73ed6d18dc7,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/155500/documento/ativas,data/raw/documento-ativas/632a52c0bc498996.json,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Gabinete do Deputado Chico Vigilante - Gab 09 Requerimento Nº, DE 2025 (Autoria: Deputado Chico Vigilante) Requer a convocação do Senhor Paulo Henrique Costa, presidente afastado do Banco de Brasília - BRB, a esta Câmara Legislativa, para prestar esclarecimentos sobre riscos de crédito e problemas de gestão à frente da presidência do BRB, relacionados à tentativa de compra do Banco Master, à operação da Polícia Federal e às decisões judiciais e do Banco Central"
